lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,previous_cancellations,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,full_date,arrival_date,is_canceled
86,28,3,7,2,0,1,135,6,2,0,3,3,0,0,240,2,112.2,0,0,8,1,0,0
41,28,4,7,2,0,1,59,6,2,0,5,5,0,0,241,2,110.6,0,0,8,1,0,0
32,28,4,9,2,0,1,46,6,2,0,2,2,0,0,241,2,105.9,0,0,8,1,0,0
34,28,2,5,2,1,2,59,6,2,0,3,3,0,0,241,2,95.27,0,3,8,1,0,0
34,28,2,5,2,0,2,59,6,2,0,5,5,0,0,241,2,108.83,0,1,8,1,0,0
100,28,2,3,2,1,2,135,5,2,0,0,0,0,0,149,2,153.96,0,0,6,1,0,1
44,28,2,3,2,0,1,51,6,2,0,0,0,0,0,240,2,120.6,0,0,8,1,0,0
304,28,2,4,2,0,1,135,3,2,0,0,0,1,0,240,2,90.67,0,1,8,1,0,0
36,28,2,4,2,0,1,135,6,2,0,4,4,0,0,240,2,126.67,0,0,7,1,0,1
117,28,2,4,3,0,2,135,5,2,0,3,3,0,0,15,2,144.4,0,1,8,1,0,0
70,28,2,4,2,0,1,51,6,2,0,0,0,0,0,240,2,99.5,1,2,8,1,0,0
110,28,2,5,2,0,1,135,3,1,0,4,4,0,0,250,2,139.4,0,1,8,1,0,0
109,28,2,5,2,0,1,135,6,2,0,0,0,0,0,240,2,73.8,0,1,5,1,0,1
33,28,2,2,2,0,1,59,6,2,0,4,4,0,0,241,2,89.97,0,1,8,1,0,0
33,28,2,2,2,0,1,135,6,2,0,4,4,0,0,240,2,123.0,0,0,8,1,0,0
33,28,2,2,2,0,1,42,6,2,0,4,4,1,0,240,2,123.0,0,0,8,1,0,0
0,28,0,1,1,0,1,59,3,1,0,0,0,0,0,0,2,123.0,0,0,8,1,0,0
0,28,0,1,2,0,2,43,6,2,0,0,0,1,0,240,2,144.9,0,1,8,1,0,0
0,28,0,1,2,0,1,51,3,1,0,6,6,0,0,0,2,153.0,0,0,8,1,0,0
0,28,0,1,2,0,1,51,6,2,0,0,0,0,0,240,2,131.0,0,1,8,1,0,0
84,28,1,1,2,0,2,135,2,3,0,0,0,0,0,0,2,100.0,1,0,8,1,0,0
71,28,1,1,2,0,1,51,5,2,0,0,0,0,0,175,2,65.5,0,0,8,1,0,0
16,28,1,1,2,0,1,139,6,2,0,2,2,0,0,242,2,123.0,0,1,8,1,0,0
54,28,2,1,2,0,1,135,6,2,0,4,5,0,0,240,2,123.0,0,0,8,1,0,0
8,28,2,1,2,0,1,51,6,2,0,0,0,0,0,240,2,131.0,0,0,8,1,0,0
36,28,2,5,2,0,1,135,5,2,0,3,3,0,0,5,2,104.68,1,0,8,1,0,0
40,28,2,5,2,0,2,135,6,2,0,0,0,0,0,242,2,166.0,0,0,8,1,0,0
59,28,2,6,2,0,1,135,6,2,0,3,3,0,0,240,2,111.25,0,2,6,1,0,1
79,28,2,6,2,2,2,135,3,1,0,6,6,1,0,250,2,213.75,0,0,8,1,0,0
32,28,4,6,2,0,2,135,6,2,0,4,4,1,0,240,2,178.0,1,0,8,1,0,0
110,28,2,5,2,0,1,135,3,1,0,0,0,0,0,250,2,113.9,0,1,8,1,0,0
33,28,2,5,2,0,1,135,6,2,0,4,4,0,0,240,2,129.29,1,0,8,1,0,0
53,29,1,0,2,2,1,34,6,2,0,6,6,0,0,240,2,153.0,1,0,8,2,0,0
2,29,1,0,2,0,1,135,6,2,0,0,0,0,0,240,2,98.0,1,2,8,2,0,0
8,29,2,4,2,1,1,135,6,2,0,0,0,0,0,240,2,169.0,1,2,8,2,0,0
72,29,2,4,2,0,1,135,6,2,0,0,0,0,0,240,2,93.0,0,2,6,2,0,1
12,29,2,5,2,0,1,59,6,2,0,0,0,0,0,240,2,132.29,0,0,8,2,0,0
48,29,2,5,2,0,1,25,5,2,0,3,3,0,0,243,2,123.0,0,1,8,2,0,0
90,29,2,5,2,0,3,135,5,2,0,0,0,0,0,5,3,117.22,0,1,8,2,0,0
34,29,2,5,2,0,2,51,5,2,0,3,3,1,0,156,2,149.0,0,1,8,2,0,0
58,29,2,5,3,1,1,135,3,1,0,2,2,0,0,250,2,164.57,0,1,7,2,0,1
59,29,2,5,2,0,1,59,5,2,0,0,0,0,0,115,0,107.0,0,0,8,2,0,0
90,29,2,5,2,0,3,135,5,2,0,0,0,0,0,5,3,117.22,1,2,8,2,0,0
116,29,2,5,2,0,1,135,5,2,0,4,4,0,0,40,0,119.25,0,0,8,2,0,0
31,29,2,5,2,0,1,59,5,2,0,3,3,0,0,243,2,123.0,0,0,8,2,0,0
51,29,2,5,2,0,2,135,6,2,0,0,0,0,0,241,2,105.71,0,0,8,2,0,1
48,29,2,5,2,0,1,59,5,2,0,3,3,0,0,243,2,123.0,0,1,8,2,0,0
59,29,2,5,2,0,1,51,6,2,0,4,4,0,0,240,2,144.43,1,2,8,2,0,0
97,29,3,5,2,0,1,135,6,2,0,4,4,0,0,240,2,126.0,0,1,7,2,0,1
12,29,4,5,2,0,2,56,6,2,0,0,0,0,0,240,2,148.3,1,2,8,2,0,0
64,29,4,5,2,0,1,135,6,2,0,0,0,0,0,240,2,125.22,0,1,8,2,0,0
31,29,4,7,2,0,1,59,5,2,0,3,3,0,0,243,2,123.0,0,0,8,2,0,0
59,29,4,7,2,0,2,59,5,2,0,0,0,0,0,243,0,130.0,1,1,8,2,0,0
55,29,4,10,2,10,1,135,5,2,0,3,3,2,0,8,0,133.16,0,1,8,2,0,1
81,29,2,5,2,0,1,59,5,2,0,0,0,0,0,147,2,78.84,0,0,8,2,0,0
1,29,1,0,2,0,1,135,6,2,0,0,0,0,0,240,2,80.1,0,0,8,2,0,0
34,29,2,0,2,2,1,15,6,2,0,6,6,0,0,240,2,193.0,0,1,8,2,0,0
13,29,2,0,2,0,1,51,6,2,0,0,0,0,0,240,2,88.2,0,0,8,2,0,0
40,29,2,0,2,0,1,56,6,2,0,5,4,0,0,241,2,90.71,0,0,8,2,0,0
1,29,2,0,2,0,1,51,6,2,0,0,1,0,0,240,2,114.5,0,1,8,2,0,0
34,29,2,0,2,0,1,15,6,2,0,0,0,0,0,240,2,120.2,0,1,8,2,0,0
88,29,2,1,2,0,1,81,5,2,0,3,3,1,0,8,0,79.5,0,0,8,2,0,0
9,29,2,1,2,0,1,51,6,2,0,0,0,0,0,240,2,117.9,0,3,8,2,0,0
24,29,2,1,2,0,2,135,6,2,0,0,0,0,0,240,2,128.0,0,0,7,2,0,1
97,29,2,2,2,0,1,56,5,2,0,0,3,0,0,6,2,90.95,0,0,8,2,0,0
60,29,2,2,2,0,1,54,6,2,0,4,4,2,0,240,2,107.0,0,2,8,2,0,0
100,29,2,2,2,2,1,34,3,1,0,6,6,0,0,250,2,130.05,1,1,8,2,0,0
50,29,2,3,2,0,1,51,5,2,0,3,3,0,0,156,0,123.0,0,0,8,2,0,0
47,29,2,3,2,0,1,135,6,2,0,5,5,0,0,241,2,103.8,0,0,8,2,0,1
8,29,2,3,2,2,1,76,6,2,0,7,7,0,0,240,2,196.0,0,1,8,2,0,0
34,29,2,3,2,0,2,51,6,2,0,3,3,0,0,240,2,149.4,1,0,8,2,0,0
47,29,2,5,2,0,1,51,6,2,0,6,6,0,0,240,2,175.71,0,0,8,2,0,0
115,29,2,5,2,0,2,135,5,2,0,0,0,1,0,134,3,119.7,0,2,8,2,0,0
79,29,2,5,2,0,1,135,6,2,0,0,0,0,0,240,2,100.86,0,1,6,2,0,1
91,29,2,5,2,0,1,59,6,2,0,0,0,0,0,240,2,100.86,0,0,8,2,0,0
98,29,1,1,2,0,1,51,6,2,0,0,0,0,0,240,3,82.0,0,3,8,2,0,0
109,29,1,1,2,0,1,51,6,2,0,0,2,0,0,240,2,73.8,0,1,8,2,0,0
0,29,1,1,2,0,1,11,6,2,0,0,2,0,0,240,2,117.9,1,0,8,2,0,0
98,29,1,1,2,0,1,51,6,2,0,0,0,0,0,240,3,82.0,0,3,8,2,0,0
0,29,1,1,4,0,1,135,3,1,0,8,7,0,0,0,2,150.0,0,0,8,2,0,0
9,29,1,1,2,0,2,51,6,2,0,0,0,0,0,240,2,161.0,1,2,8,2,0,0
62,29,1,1,2,0,1,51,6,2,0,0,0,0,0,147,2,64.0,0,2,8,2,0,0
45,29,1,1,2,0,1,135,6,2,0,4,4,0,0,240,2,123.0,0,0,7,2,0,1
42,29,1,2,2,0,1,169,6,2,0,3,4,0,0,240,2,110.0,1,0,8,2,0,0
54,29,1,2,2,0,1,135,6,2,0,0,0,0,0,240,2,88.2,1,1,8,2,0,0
51,29,1,2,2,0,2,51,6,2,0,0,0,0,0,240,2,130.0,1,0,8,2,0,0
54,29,1,2,2,0,1,135,6,2,0,0,0,0,0,240,2,88.2,0,1,8,2,0,0
58,29,1,2,2,0,2,51,3,1,0,4,5,2,0,250,2,165.0,1,1,8,2,0,0
0,29,1,3,1,0,1,135,2,3,0,0,0,0,0,167,2,114.0,0,0,8,2,0,0
60,29,1,4,2,0,1,135,5,2,0,3,3,0,0,15,2,79.5,0,0,7,2,0,1
321,29,1,4,2,0,2,135,3,2,0,0,0,0,0,240,2,132.8,0,1,4,2,0,1
40,29,1,4,2,0,1,51,3,1,0,3,3,0,0,250,2,120.0,0,2,8,2,0,0
51,29,1,4,2,0,1,135,5,2,0,3,3,0,0,156,0,79.5,0,0,6,2,0,1
38,29,1,4,2,0,1,135,3,1,0,3,4,0,0,0,2,120.0,0,0,8,2,0,0
75,29,1,4,2,0,2,135,6,2,0,3,3,0,0,240,2,144.2,0,1,7,2,0,1
101,29,1,4,2,0,1,135,6,2,0,0,0,0,0,240,2,107.2,0,0,8,2,0,0
42,29,1,4,2,0,1,135,6,2,0,3,3,0,0,240,2,120.0,0,0,7,2,0,1
40,29,1,4,2,0,1,51,3,1,0,3,3,0,0,250,2,120.0,0,2,8,2,0,0
109,29,1,4,3,0,2,135,3,1,0,4,4,0,0,0,2,163.8,0,1,8,2,0,0
81,29,1,5,2,0,1,135,6,2,0,0,0,0,0,240,2,98.5,0,2,5,2,0,1
98,29,1,5,2,0,2,135,6,2,0,0,0,0,0,240,2,130.5,0,0,6,2,0,1
32,29,1,5,1,0,2,135,5,2,0,3,2,2,0,300,2,153.0,0,0,8,2,0,0
72,29,1,5,2,0,1,56,6,2,0,0,0,0,0,240,2,98.5,0,2,8,2,0,0
115,29,2,5,2,0,2,135,5,2,0,0,0,0,0,134,3,119.7,0,2,8,2,0,0
118,29,2,5,2,0,3,135,3,1,0,3,3,0,0,250,2,184.6,0,1,8,2,0,0
81,29,2,5,2,1,2,51,3,1,0,4,4,0,0,250,2,181.22,0,2,8,2,0,0
95,29,2,5,2,0,1,135,6,2,0,0,0,0,0,240,2,100.86,0,1,5,2,0,1
16,29,1,0,2,0,1,139,6,2,0,0,0,0,0,240,2,100.2,1,3,8,2,0,0
56,29,1,3,2,0,2,51,6,2,0,0,0,1,0,240,2,134.25,1,0,8,2,0,0
88,29,3,5,2,0,1,54,5,2,0,0,0,0,0,8,0,96.3,0,0,8,2,0,0
41,29,3,6,2,0,1,59,6,2,0,3,3,0,0,147,2,83.09,0,2,8,2,0,0
40,29,0,1,2,0,1,135,5,2,0,3,3,0,0,171,2,105.5,0,0,8,2,0,1
1,29,0,1,1,0,1,135,2,3,0,0,0,0,0,0,2,134.0,0,0,8,2,0,0
1,29,0,1,2,0,1,135,6,2,0,0,0,2,0,240,2,8.0,0,1,8,2,0,0
1,29,0,2,2,0,1,135,6,2,0,3,3,1,0,240,2,146.0,1,1,8,2,0,0
76,29,0,4,2,0,1,135,6,2,0,4,4,0,0,240,2,126.0,0,2,6,2,0,1
0,29,0,4,2,0,1,51,6,2,0,0,2,0,0,240,2,111.15,0,1,8,2,0,0
49,29,0,5,2,0,1,133,6,2,0,4,5,1,0,240,2,136.2,0,2,8,2,0,0
76,29,0,5,2,0,1,135,3,1,0,0,0,0,0,250,2,101.8,0,0,8,2,0,0
73,29,1,5,2,0,2,135,3,1,0,0,0,0,0,0,3,127.0,0,1,8,2,0,0
73,29,1,5,2,1,2,135,3,1,0,4,4,0,0,0,3,161.5,0,2,8,2,0,0
317,29,1,5,2,2,2,135,3,2,0,7,6,1,0,240,2,230.67,1,2,8,2,0,0
112,29,2,5,1,0,1,135,6,2,0,0,0,0,0,240,2,65.7,0,1,5,2,0,1
6,29,2,5,2,0,2,51,6,2,0,0,0,0,0,240,2,180.0,1,2,8,2,0,0
8,29,2,5,2,0,2,51,6,2,0,0,0,1,0,240,2,168.57,0,1,8,2,0,0
96,29,2,7,2,0,1,135,5,2,0,0,0,0,0,242,2,107.67,0,1,5,2,0,1
96,29,2,7,2,0,1,135,6,2,0,0,0,0,0,240,2,96.9,0,1,5,2,0,1
99,29,2,7,2,0,1,76,3,1,0,0,0,0,0,0,2,107.0,0,1,8,2,0,0
66,29,2,9,2,0,1,76,6,2,0,0,1,0,0,147,2,73.41,0,0,8,2,0,0
38,29,4,10,2,0,2,154,6,2,0,3,3,0,0,241,2,109.9,0,2,8,2,0,0
38,29,4,10,2,0,2,154,6,2,0,3,3,1,0,241,2,109.9,0,2,8,2,0,0
113,29,4,11,3,0,1,135,3,1,0,7,7,1,0,0,2,187.5,1,3,8,2,0,0
0,29,0,1,1,0,1,135,2,3,0,0,2,0,0,0,2,134.0,0,0,8,2,0,0
62,29,0,3,2,0,2,135,5,2,0,0,0,0,0,171,2,91.5,0,0,8,2,0,1
39,29,0,3,2,0,1,135,6,2,0,3,3,0,0,240,2,132.44,0,0,7,2,0,1
37,29,2,4,2,0,2,133,6,2,0,3,3,0,0,241,2,106.9,0,0,8,2,0,0
58,29,2,5,2,0,1,135,6,2,0,3,3,0,0,240,2,131.86,0,0,7,2,0,1
37,29,2,6,2,2,1,59,6,2,0,7,7,0,0,240,2,216.13,1,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,2,0,0,305,3,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,3,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,3,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,2,0,0,305,3,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,3,0,0,305,2,107.0,0,0,8,2,0,0
83,29,2,7,2,2,1,59,6,2,0,6,6,0,0,240,2,190.33,0,1,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,2,107.0,0,0,8,2,0,0
57,29,0,2,1,0,3,135,4,1,0,0,5,1,0,305,3,94.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,3,0.0,0,0,8,2,0,1
57,29,0,2,2,0,3,135,4,1,0,0,2,0,0,305,3,98.75,0,0,8,2,0,0
57,29,0,2,3,0,3,135,4,1,0,0,2,1,0,305,3,148.23,0,0,8,2,0,0
57,29,0,2,1,0,3,135,4,1,0,0,4,1,0,305,3,94.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,3,0,0,305,2,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,3,0,0,305,2,107.0,0,0,8,2,0,0
57,29,0,2,3,0,3,135,4,1,0,0,2,1,0,305,3,148.23,0,0,8,2,0,0
57,29,0,2,1,0,3,135,4,1,0,0,0,1,0,305,3,0.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,3,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,2,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,2,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,0,0,0,305,3,107.0,0,0,8,2,0,0
57,29,0,2,2,0,3,135,4,1,0,0,2,0,0,305,3,98.75,0,0,8,2,0,0
66,29,0,2,2,2,1,135,6,2,0,6,6,0,0,240,2,195.0,0,1,8,2,0,1
13,29,0,2,2,0,1,46,6,2,0,0,3,0,0,240,2,120.6,0,1,8,2,0,0
50,29,0,1,2,0,1,54,6,2,0,5,5,0,0,241,2,123.2,0,0,8,2,0,0
48,29,0,1,1,0,1,135,3,1,0,0,0,0,0,146,2,112.0,0,0,7,2,0,1
0,29,0,1,2,0,1,135,6,2,0,5,5,0,0,241,2,123.2,0,0,8,2,0,1
7,29,0,1,2,2,1,169,6,2,0,2,2,1,0,242,2,169.0,1,1,8,2,0,0
0,29,0,2,2,2,1,135,3,1,0,7,6,1,0,0,2,198.0,1,0,8,2,0,0
66,29,0,2,2,0,1,135,6,2,0,0,0,0,0,240,2,103.5,0,1,8,2,0,1
13,29,0,2,2,1,1,135,6,2,0,0,3,0,0,240,2,135.6,0,1,8,2,0,0
66,29,0,2,2,0,1,46,6,2,0,0,0,0,0,240,2,103.5,0,1,8,2,0,0
10,29,0,3,2,0,1,51,3,1,0,3,3,0,0,250,2,184.0,1,0,8,2,0,0
10,29,0,3,2,0,1,135,3,1,0,0,0,0,0,250,2,134.0,0,0,8,2,0,1
58,29,0,3,2,0,2,135,6,2,0,0,0,0,0,240,2,147.0,0,0,7,2,0,1
17,29,0,3,2,0,2,135,6,2,0,0,0,0,0,240,2,151.33,0,0,7,2,0,1
19,29,0,3,2,0,1,51,6,2,0,0,3,0,0,240,2,121.33,0,1,8,2,0,0
10,29,2,3,2,0,1,76,3,1,0,3,3,0,0,250,3,150.2,0,1,8,2,0,0
12,29,2,3,2,0,1,135,3,1,0,4,4,0,0,0,2,139.0,0,0,8,2,0,1
10,29,2,3,1,0,1,76,3,1,0,3,3,1,0,250,3,150.2,0,1,8,2,0,0
63,29,1,3,2,0,1,135,6,2,0,0,5,0,0,147,2,75.44,0,1,8,2,0,0
35,29,1,3,2,0,1,135,6,2,0,3,3,0,0,240,2,135.0,0,0,7,2,0,1
113,29,2,4,2,0,2,135,6,2,0,0,0,0,0,240,2,166.0,0,1,8,2,0,0
35,29,2,4,2,0,1,135,6,2,0,3,3,0,0,240,2,135.0,0,0,7,2,0,1
68,29,2,5,2,0,2,59,5,2,0,0,0,0,0,243,0,130.0,0,0,8,2,0,0
113,29,2,6,2,0,1,135,5,2,0,0,0,1,0,67,2,96.3,0,0,8,2,0,0
21,29,4,10,1,0,2,135,3,1,0,4,4,1,0,0,2,160.0,0,0,8,2,0,0
6,29,0,0,2,0,1,135,6,2,0,0,0,0,0,240,2,0.0,0,1,8,2,0,0
7,29,0,2,2,0,1,135,3,1,0,0,5,0,0,0,2,127.25,0,1,8,2,0,0
17,29,0,2,2,0,1,135,6,2,0,4,5,0,0,240,2,164.0,0,2,8,2,0,0
1,29,0,2,2,0,1,135,6,2,0,3,4,0,0,240,2,144.5,0,0,8,2,0,0
2,29,0,2,2,0,1,135,5,2,0,0,0,0,0,196,2,112.0,0,0,8,2,0,0
15,29,0,2,2,0,1,135,6,2,0,0,0,0,0,240,2,134.0,0,1,8,2,0,1
7,29,0,2,2,0,1,135,3,1,0,0,0,0,0,0,2,127.25,0,1,8,2,0,1
11,29,0,2,2,0,1,51,6,2,0,0,3,0,0,240,2,155.5,1,0,8,2,0,0
6,29,0,2,2,0,1,135,6,2,0,0,2,0,0,241,2,110.5,0,1,8,2,0,1
1,29,0,2,2,0,1,135,3,1,0,3,3,0,0,0,2,144.5,0,0,8,2,0,0
1,29,0,2,2,0,1,51,3,1,0,3,4,0,0,250,2,144.5,0,0,8,2,0,0
48,29,0,2,2,0,1,135,5,2,0,3,5,0,0,196,2,123.0,0,0,8,2,0,0
15,29,0,2,2,0,1,135,6,2,0,0,4,0,0,240,2,120.6,0,1,8,2,0,0
3,29,0,2,1,0,1,135,5,2,0,0,0,0,0,5,2,107.6,0,0,8,2,0,1
23,29,1,2,2,0,1,135,6,2,0,0,0,0,0,240,2,120.6,0,1,8,2,0,1
53,29,2,3,2,0,1,135,5,2,0,0,0,0,0,152,3,107.0,0,0,8,2,0,0
53,29,2,3,2,1,1,135,5,2,0,0,0,0,0,152,3,133.75,1,0,8,2,0,0
94,29,2,3,2,0,1,51,3,1,0,0,3,0,0,250,2,103.5,0,0,8,2,0,0
64,29,2,3,1,0,1,135,5,2,0,0,0,0,0,175,3,84.8,0,1,8,2,0,0
53,29,2,3,2,0,1,135,5,2,0,0,0,0,0,152,3,107.0,0,0,8,2,0,0
53,29,2,3,1,0,1,135,5,2,0,0,0,0,0,152,3,107.0,1,0,8,2,0,0
64,29,2,3,1,0,1,135,5,2,0,0,0,0,0,175,3,84.8,0,1,8,2,0,0
53,29,2,3,2,0,1,135,5,2,0,0,0,0,0,152,3,107.0,1,0,8,2,0,0
24,29,2,3,3,1,1,135,3,1,0,6,6,1,0,0,2,195.0,0,1,8,2,0,0
24,29,2,4,2,0,1,135,6,2,0,4,4,0,0,240,2,164.0,0,0,8,2,0,0
23,29,2,5,2,2,1,51,3,1,0,6,6,0,0,250,2,195.0,0,0,8,2,0,0
53,29,2,5,2,0,1,76,6,2,0,0,3,1,0,240,2,125.0,0,2,8,2,0,0
23,29,2,5,2,2,1,135,3,1,0,6,6,0,0,250,2,195.0,0,0,7,2,0,1
90,29,2,5,2,0,2,135,6,2,0,0,0,1,0,240,2,132.3,0,3,8,2,0,0
79,29,2,5,2,0,1,135,6,2,0,4,4,0,0,240,2,145.0,0,2,8,2,0,0
43,29,2,5,2,0,1,59,5,2,0,0,0,0,0,142,2,92.0,0,0,8,2,0,0
90,29,2,5,2,0,2,135,6,2,0,0,0,1,0,240,2,132.3,0,3,8,2,0,0
65,29,2,6,2,0,2,51,6,2,0,0,0,0,0,240,2,147.0,0,2,8,2,0,0
65,29,2,6,2,0,2,51,6,2,0,3,3,0,0,240,2,167.0,1,2,8,2,0,0
99,29,2,6,3,0,1,56,3,1,0,7,7,0,0,250,2,210.0,0,1,8,2,0,0
25,29,3,7,2,0,2,51,3,1,0,5,5,1,0,0,2,194.9,0,2,8,2,0,0
92,29,1,2,2,0,1,113,6,2,0,0,0,3,0,240,2,103.5,1,3,8,2,0,0
91,29,1,2,2,1,1,27,6,2,0,0,0,3,0,240,2,118.5,0,3,8,2,0,0
38,29,1,2,2,1,2,135,6,2,0,4,4,1,0,240,2,192.0,0,1,8,2,0,0
6,29,1,2,2,0,1,59,5,2,0,3,3,0,0,142,0,128.27,0,0,8,2,0,0
38,29,1,2,2,0,1,51,6,2,0,3,3,0,0,240,2,135.0,0,0,8,2,0,0
13,29,1,2,2,0,1,43,6,2,0,0,0,0,0,240,2,126.3,0,2,8,2,0,0
32,29,1,2,2,0,1,135,6,2,0,3,3,0,0,240,2,154.0,0,0,7,2,0,1
315,29,1,2,2,0,1,76,5,2,0,0,3,0,0,171,2,96.3,0,0,8,2,0,0
8,29,1,2,2,0,1,59,6,2,0,0,3,0,0,240,2,126.3,0,2,8,2,0,0
0,29,0,1,2,0,1,135,3,1,0,8,2,0,0,0,2,136.0,0,0,8,2,0,1
91,29,1,2,2,1,1,113,6,2,0,0,0,4,0,240,2,118.5,0,3,8,2,0,0
3,29,1,2,2,0,1,51,6,2,0,0,2,0,0,240,2,116.33,1,1,8,2,0,0
9,29,2,2,3,0,1,135,3,1,0,0,0,0,0,0,2,164.0,0,1,8,2,0,0
19,29,2,1,2,0,1,51,6,2,0,3,5,0,0,240,2,147.67,0,2,8,2,0,0
25,29,2,4,2,0,1,135,3,1,0,4,4,0,0,250,2,145.0,0,0,8,2,0,0
108,29,2,4,2,1,2,100,6,2,0,0,0,1,0,240,2,147.0,1,2,8,2,0,0
37,29,2,4,2,2,2,135,6,2,0,2,2,0,0,242,2,168.3,0,0,8,2,0,1
45,29,2,5,2,0,2,135,6,2,0,3,3,0,0,240,2,167.0,0,0,8,2,0,0
64,29,2,5,2,0,1,135,3,1,0,4,4,0,0,0,2,137.75,1,1,8,2,0,0
44,29,2,2,2,0,1,135,3,1,0,4,4,1,0,250,2,145.0,0,0,8,2,0,0
26,29,2,2,2,0,1,135,6,2,0,0,0,0,0,240,2,132.6,1,0,8,2,0,0
96,29,2,2,2,0,2,135,6,2,0,0,0,0,0,240,2,147.0,0,0,5,2,0,1
123,29,2,2,2,0,1,135,6,2,0,4,4,1,0,240,2,157.0,0,2,7,2,0,1
42,29,2,3,2,2,1,135,6,2,0,7,7,0,0,240,2,210.0,0,0,7,2,0,1
59,29,2,3,2,0,1,135,5,2,0,4,4,0,0,8,0,132.5,0,0,8,2,0,0
28,29,2,3,2,0,1,59,6,2,0,0,0,0,0,241,2,98.02,0,1,8,2,0,0
106,29,2,3,2,1,1,135,3,1,0,2,2,0,0,0,2,126.0,0,2,8,2,0,0
1,29,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,173.0,0,1,8,2,0,0
0,29,0,1,2,2,3,135,3,1,0,2,2,0,0,0,2,249.0,0,0,8,2,0,0
4,29,1,1,1,2,1,135,6,2,0,6,6,0,0,240,2,186.5,0,0,8,2,0,0
3,29,2,1,1,0,1,34,3,1,0,3,4,0,0,0,2,95.0,0,1,8,2,0,0
73,29,2,5,2,1,3,135,3,1,0,3,3,0,0,0,2,241.5,0,2,8,2,0,0
44,29,2,5,2,0,2,51,6,2,0,4,4,0,0,240,2,177.0,1,0,8,2,0,0
95,29,2,5,2,0,3,135,5,2,0,0,0,0,0,5,2,153.73,1,0,8,2,0,0
94,29,2,5,2,0,1,135,3,1,0,0,3,0,0,250,2,115.0,0,1,8,2,0,0
40,29,2,5,2,0,2,135,5,2,0,3,3,0,0,196,2,127.03,0,2,7,2,0,1
64,29,2,5,2,0,1,135,3,1,0,3,3,0,0,0,2,128.25,0,1,8,2,0,0
64,29,2,5,2,0,1,135,3,1,0,3,3,0,0,0,2,128.25,0,1,8,2,0,0
94,29,2,5,2,0,1,135,3,1,0,0,3,0,0,250,2,115.0,0,1,8,2,0,0
57,29,2,6,2,0,2,51,5,2,0,0,0,0,0,196,2,135.0,0,1,8,2,0,0
60,29,2,6,2,0,2,135,6,2,0,3,3,0,0,240,2,167.0,0,0,7,2,0,1
57,29,2,6,2,0,2,51,5,2,0,0,0,0,0,196,2,135.0,0,1,8,2,0,0
87,29,4,10,2,0,1,76,6,2,0,0,0,0,0,240,2,124.5,0,0,9,2,0,0
0,30,1,0,2,0,1,135,3,1,0,0,0,0,0,0,2,98.0,0,0,8,3,0,0
0,30,1,0,2,0,1,135,6,2,0,0,0,0,0,240,1,98.0,1,0,8,3,0,0
6,30,1,0,2,0,1,123,3,1,0,3,3,0,0,250,2,135.0,0,0,8,3,0,0
0,30,1,0,2,0,1,135,6,2,0,0,0,0,0,0,1,88.2,0,0,8,3,0,0
19,30,1,0,2,0,1,135,6,2,0,0,0,0,0,240,2,120.6,1,1,8,3,0,0
4,30,2,0,2,0,1,135,6,2,0,4,4,0,0,240,2,154.5,1,2,8,3,0,0
59,30,2,1,2,0,1,135,6,2,0,4,4,0,0,240,2,145.0,0,0,6,3,0,1
44,30,2,2,2,0,1,135,3,1,0,0,0,0,0,0,2,92.0,0,0,8,3,0,0
37,30,2,2,2,0,1,135,6,2,0,3,3,0,0,240,2,154.0,0,0,7,3,0,1
66,30,2,3,2,0,1,135,3,1,0,0,0,0,0,0,2,115.0,0,1,8,3,0,0
38,30,2,4,1,0,1,135,5,2,0,3,3,0,0,5,2,110.53,0,0,7,3,0,1
62,30,2,5,2,0,2,135,5,2,0,4,4,0,0,261,2,158.5,0,1,7,3,0,1
41,30,2,5,2,2,2,51,6,2,0,2,2,0,0,241,2,131.37,0,1,8,3,0,0
60,30,2,5,2,0,1,135,6,2,0,0,0,0,0,240,2,117.71,0,0,6,3,0,1
